Id,Class
8593,2
8594,2
8595,4
8596,4
8597,4
8598,1
8599,4
8600,4
8601,1
8602,1
8603,1
8604,4
8605,4
8606,4
8607,2
8608,2
8609,2
8610,9
8611,9
8612,9
8613,9
8614,9
8615,9
8616,9
8617,9
8618,9
8619,1
8620,1
8621,8
8622,5
8623,5
8624,5
8625,0
8626,0
8627,0
8628,4
8629,4
8630,4
8631,1
8632,1
8633,1
8634,2
8635,2
8636,2
8637,0
8638,0
8639,0
8640,7
8641,7
8642,7
8643,7
8644,7
8645,7
8646,8
8647,8
8648,8
8649,3
8650,3
8651,3
8652,9
8653,9
8654,9
8655,5
8656,5
8657,5
8658,8
8659,9
8660,9
8661,7
8662,7
8663,7
8664,0
8665,0
8666,0
8667,1
8668,1
8669,1
8670,7
8671,7
8672,7
8673,1
8674,1
8675,1
8676,6
8677,4
8678,4
8679,3
8680,3
8681,7
8682,2
8683,8
8684,8
8685,0
8686,0
8687,0
8688,2
8689,2
8690,2
8691,0
8692,0
8693,0
8694,1
8695,1
8696,1
8697,2
8698,2
8699,2
8700,1
8701,1
8702,1
8703,6
8704,6
8705,6
8706,7
8707,0
8708,0
8709,4
8710,4
8711,4
8712,2
8713,2
8714,2
8715,9
8716,9
8717,9
8718,5
8719,5
8720,5
8721,0
8722,0
8723,0
8724,2
8725,2
8726,2
8727,9
8728,9
8729,9
8730,6
8731,6
8732,6
8733,3
8734,3
8735,3
8736,3
8737,3
8738,3
8739,7
8740,7
8741,7
8742,8
8743,8
8744,8
8745,6
8746,6
8747,6
8748,0
8749,0
8750,0
8751,2
8752,2
8753,2
8754,2
8755,2
8756,2
8757,0
8758,0
8759,0
8760,0
8761,1
8762,1
8763,6
8764,6
8765,6
8766,2
8767,2
8768,3
8769,7
8770,7
8771,7
8772,2
8773,2
8774,2
8775,3
8776,3
8777,3
8778,4
8779,4
8780,4
8781,9
8782,9
8783,9
8784,1
8785,1
8786,1
8787,3
8788,3
8789,3
8790,3
8791,3
8792,3
8793,7
8794,7
8795,6
8796,4
8797,5
8798,4
8799,7
8800,7
8801,7
8802,2
8803,2
8804,2
8805,2
8806,2
8807,2
8808,5
8809,5
8810,5
8811,6
8812,6
8813,6
8814,2
8815,2
8816,2
8817,3
8818,3
8819,3
8820,1
8821,1
8822,1
8823,8
8824,9
8825,9
8826,3
8827,3
8828,3
8829,0
8830,0
8831,0
8832,9
8833,9
8834,9
8835,0
8836,0
8837,0
8838,3
8839,3
8840,3
8841,3
8842,3
8843,3
8844,3
8845,3
8846,3
8847,0
8848,0
8849,0
8850,0
8851,0
8852,0
8853,5
8854,5
8855,5
8856,1
8857,1
8858,1
8859,3
8860,3
8861,3
8862,3
8863,3
8864,3
8865,1
8866,1
8867,1
8868,4
8869,4
8870,4
8871,8
8872,8
8873,8
8874,4
8875,4
8876,4
8877,9
8878,9
8879,9
8880,0
8881,0
8882,0
8883,1
8884,1
8885,1
8886,9
8887,9
8888,1
8889,4
8890,4
8891,4
8892,7
8893,7
8894,7
8895,7
8896,1
8897,1
8898,1
8899,1
8900,1
8901,6
8902,6
8903,6
8904,8
8905,8
8906,1
8907,6
8908,6
8909,4
8910,5
8911,5
8912,5
8913,1
8914,1
8915,1
8916,8
8917,8
8918,8
8919,9
8920,9
8921,9
8922,4
8923,4
8924,4
8925,4
8926,4
8927,4
8928,7
8929,1
8930,7
8931,1
8932,1
8933,1
8934,0
8935,0
8936,0
8937,0
8938,0
8939,0
8940,4
8941,4
8942,4
8943,0
8944,0
8945,0
8946,9
8947,9
8948,9
8949,9
8950,9
8951,9
8952,9
8953,9
8954,9
8955,4
8956,4
8957,4
8958,2
8959,2
8960,3
8961,2
8962,2
8963,2
8964,6
8965,6
8966,6
8967,0
8968,0
8969,0
8970,8
8971,8
8972,8
8973,3
8974,3
8975,3
8976,6
8977,6
8978,6
8979,4
8980,4
8981,4
8982,7
8983,7
8984,7
8985,0
8986,0
8987,0
8988,0
8989,0
8990,0
8991,5
8992,5
8993,5
8994,6
8995,7
8996,7
8997,6
8998,6
8999,6
9000,3
9001,3
9002,3
9003,4
9004,4
9005,4
9006,8
9007,8
9008,8
9009,1
9010,1
9011,1
9012,0
9013,0
9014,0
9015,0
9016,0
9017,0
9018,9
9019,9
9020,9
9021,1
9022,1
9023,1
9024,3
9025,3
9026,3
9027,3
9028,3
9029,3
9030,1
9031,1
9032,1
9033,6
9034,6
9035,6
9036,3
9037,3
9038,3
9039,1
9040,1
9041,1
9042,0
9043,0
9044,0
9045,7
9046,7
9047,7
9048,3
9049,3
9050,3
9051,8
9052,8
9053,8
9054,4
9055,4
9056,4
9057,3
9058,2
9059,2
9060,1
9061,1
9062,1
9063,0
9064,0
9065,0
9066,0
9067,0
9068,0
9069,8
9070,8
9071,8
9072,2
9073,2
9074,2
9075,2
9076,2
9077,2
9078,1
9079,1
9080,1
9081,2
9082,2
9083,2
9084,3
9085,3
9086,3
9087,8
9088,8
9089,8
9090,8
9091,8
9092,8
9093,7
9094,7
9095,7
9096,2
9097,2
9098,2
9099,9
9100,9
9101,9
9102,1
9103,1
9104,1
9105,3
9106,3
9107,3
9108,1
9109,1
9110,1
9111,7
9112,7
9113,7
9114,7
9115,3
9116,2
9117,8
9118,8
9119,3
9120,3
9121,3
9122,3
9123,0
9124,0
9125,0
9126,9
9127,9
9128,9
9129,3
9130,3
9131,7
9132,4
9133,4
9134,4
9135,3
9136,3
9137,3
9138,0
9139,0
9140,0
9141,3
9142,3
9143,3
9144,7
9145,7
9146,7
9147,6
9148,6
9149,6
9150,3
9151,3
9152,3
9153,8
9154,8
9155,8
9156,6
9157,6
9158,6
9159,2
9160,2
9161,2
9162,2
9163,2
9164,2
9165,4
9166,4
9167,4
9168,1
9169,4
9170,4
9171,9
9172,8
9173,8
9174,9
9175,9
9176,9
9177,7
9178,7
9179,7
9180,1
9181,1
9182,1
9183,3
9184,3
9185,3
9186,0
9187,0
9188,0
9189,7
9190,7
9191,7
9192,8
9193,6
9194,9
9195,2
9196,2
9197,2
9198,4
9199,4
9200,4
9201,7
9202,7
9203,7
9204,6
9205,6
9206,6
9207,6
9208,6
9209,6
9210,7
9211,7
9212,7
9213,1
9214,1
9215,1
9216,2
9217,2
9218,2
9219,4
9220,4
9221,5
9222,7
9223,7
9224,7
9225,5
9226,5
9227,5
9228,9
9229,9
9230,9
9231,3
9232,3
9233,3
9234,2
9235,2
9236,2
9237,3
9238,3
9239,3
9240,8
9241,3
9242,0
9243,4
9244,4
9245,4
9246,9
9247,9
9248,9
9249,3
9250,3
9251,3
9252,2
9253,2
9254,2
9255,3
9256,3
9257,3
9258,2
9259,2
9260,2
9261,4
9262,6
9263,4
9264,4
9265,4
9266,4
9267,3
9268,3
9269,3
9270,4
9271,4
9272,4
9273,3
9274,3
9275,3
9276,1
9277,3
9278,3
9279,0
9280,0
9281,0
9282,0
9283,0
9284,0
9285,4
9286,4
9287,4
9288,1
9289,1
9290,1
9291,1
9292,1
9293,1
9294,3
9295,3
9296,3
9297,3
9298,3
9299,3
9300,7
9301,7
9302,7
9303,1
9304,1
9305,3
9306,4
9307,1
9308,1
9309,7
9310,7
9311,7
9312,0
9313,0
9314,0
9315,2
9316,2
9317,2
9318,0
9319,0
9320,0
9321,0
9322,0
9323,0
9324,6
9325,6
9326,6
9327,9
9328,9
9329,6
9330,4
9331,4
9332,4
9333,1
9334,1
9335,1
9336,3
9337,3
9338,3
9339,6
9340,6
9341,6
9342,1
9343,1
9344,1
9345,7
9346,7
9347,7
9348,6
9349,6
9350,6
9351,0
9352,0
9353,0
9354,2
9355,2
9356,2
9357,2
9358,2
9359,2
9360,3
9361,3
9362,3
9363,4
9364,4
9365,4
9366,1
9367,1
9368,1
9369,7
9370,7
9371,7
9372,2
9373,2
9374,2
9375,9
9376,9
9377,9
9378,4
9379,4
9380,4
9381,7
9382,7
9383,7
9384,6
9385,6
9386,6
9387,8
9388,8
9389,8
9390,5
9391,5
9392,5
9393,7
9394,7
9395,7
9396,7
9397,7
9398,7
9399,9
9400,9
9401,9
9402,7
9403,7
9404,7
9405,3
9406,0
9407,0
9408,9
9409,9
9410,9
9411,4
9412,4
9413,4
9414,7
9415,7
9416,7
9417,8
9418,8
9419,8
9420,2
9421,2
9422,2
9423,5
9424,5
9425,9
9426,5
9427,5
9428,5
9429,2
9430,2
9431,2
9432,8
9433,8
9434,8
9435,6
9436,6
9437,6
9438,5
9439,5
9440,5
9441,3
9442,3
9443,3
9444,6
9445,6
9446,6
9447,7
9448,7
9449,7
9450,6
9451,6
9452,6
9453,3
9454,3
9455,3
9456,1
9457,1
9458,1
9459,2
9460,2
9461,2
9462,2
9463,2
9464,2
9465,1
9466,1
9467,1
9468,4
9469,4
9470,4
9471,5
9472,5
9473,5
9474,7
9475,7
9476,7
9477,0
9478,0
9479,0
9480,3
9481,3
9482,3
9483,8
9484,8
9485,8
9486,7
9487,7
9488,7
9489,1
9490,1
9491,1
9492,7
9493,7
9494,7
9495,1
9496,1
9497,1
9498,0
9499,0
9500,0
9501,4
9502,3
9503,3
9504,7
9505,7
9506,7
9507,6
9508,6
9509,6
9510,8
9511,8
9512,8
9513,0
9514,0
9515,0
9516,6
9517,6
9518,6
9519,7
9520,7
9521,7
9522,3
9523,3
9524,3
9525,5
9526,5
9527,5
9528,2
9529,2
9530,2
9531,9
9532,9
9533,9
9534,2
9535,2
9536,2
9537,6
9538,6
9539,6
9540,3
9541,3
9542,3
9543,4
9544,4
9545,6
9546,3
9547,3
9548,3
9549,3
9550,3
9551,3
9552,2
9553,2
9554,2
9555,1
9556,1
9557,1
9558,1
9559,4
9560,4
9561,2
9562,2
9563,2
9564,7
9565,7
9566,7
9567,2
9568,2
9569,2
9570,1
9571,1
9572,1
9573,4
9574,4
9575,4
9576,7
9577,7
9578,7
9579,0
9580,0
9581,0
9582,9
9583,9
9584,9
9585,8
9586,3
9587,8
9588,0
9589,0
9590,0
9591,1
9592,1
9593,1
9594,8
9595,4
9596,8
9597,9
9598,9
9599,9
9600,4
9601,4
9602,4
9603,4
9604,4
9605,4
9606,2
9607,2
9608,2
9609,6
9610,7
9611,6
9612,3
9613,3
9614,3
9615,3
9616,3
9617,3
9618,2
9619,2
9620,2
9621,0
9622,0
9623,0
9624,0
9625,0
9626,0
9627,0
9628,0
9629,0
9630,2
9631,2
9632,2
9633,1
9634,1
9635,1
9636,7
9637,7
9638,7
9639,1
9640,8
9641,8
9642,3
9643,3
9644,3
9645,2
9646,2
9647,2
9648,1
9649,1
9650,1
9651,2
9652,2
9653,2
9654,2
9655,2
9656,2
9657,1
9658,1
9659,1
9660,6
9661,6
9662,6
9663,6
9664,6
9665,6
9666,6
9667,6
9668,6
9669,1
9670,1
9671,1
9672,2
9673,2
9674,2
9675,0
9676,0
9677,0
9678,2
9679,2
9680,2
9681,1
9682,1
9683,1
9684,2
9685,2
9686,2
9687,7
9688,6
9689,7
9690,7
9691,7
9692,7
9693,9
9694,9
9695,9
9696,6
9697,6
9698,6
9699,2
9700,2
9701,2
9702,2
9703,2
9704,2
9705,0
9706,0
9707,0
9708,7
9709,3
9710,7
9711,7
9712,7
9713,7
9714,2
9715,2
9716,2
9717,0
9718,0
9719,0
9720,0
9721,3
9722,0
9723,0
9724,0
9725,0
9726,4
9727,4
9728,4
9729,2
9730,2
9731,2
9732,0
9733,0
9734,0
9735,0
9736,0
9737,0
9738,9
9739,9
9740,9
9741,0
9742,0
9743,0
9744,3
9745,3
9746,3
9747,7
9748,7
9749,7
9750,2
9751,2
9752,2
9753,1
9754,1
9755,1
9756,0
9757,0
9758,0
9759,2
9760,2
9761,2
9762,3
9763,3
9764,3
9765,3
9766,3
9767,3
9768,1
9769,1
9770,1
9771,0
9772,0
9773,0
9774,2
9775,2
9776,2
9777,2
9778,2
9779,2
9780,2
9781,2
9782,2
9783,3
9784,3
9785,3
9786,3
9787,3
9788,3
9789,3
9790,3
9791,3
9792,2
9793,7
9794,2
9795,7
9796,7
9797,7
9798,4
9799,2
9800,3
9801,2
9802,2
9803,2
9804,7
9805,7
9806,7
9807,5
9808,5
9809,5
